plant_id,country,group,plant_name,city,brand,original_current_url,archive_year,registry_url,url_kind,registry_url_role,url_confidence,url_slot,archive_timestamp,archive_url,cdx_query_used,status,employees,reference_year,snippet,pattern,production_volume,production_reference_year,production_snippet,production_pattern,models,models_snippet,models_pattern,error
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2017,http://www.audi.com/corporate/en/company/production-sites/audi-production-worldwide/brussels.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,primary,20171107113504,https://web.archive.org/web/20171107113504id_/http://www.audi.com/corporate/en/company/production-sites/audi-production-worldwide/brussels.html,exact,found_llm,2525.0,2016,"Employees (2016) 2,525",llm,105252.0,2016,"Production (2016) 105,252 automobiles",llm,Audi A1,"f quality. The Brussels plant in figures Site AUDI BRUSSELS S.A./N.V., Brussels Established 1949 Employees (2016) 2,525 Models Audi A1, Audi A1 Sportback, Audi S1, Audi S1 Sportback Production (2016) 105,252 automobiles Audi Social Web Audi Worldwide Contact News",models_models_audi_list,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2018,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20181206204248,https://web.archive.org/web/20181206204248id_/http://www.audibrussels.be/career/robots.txt,host_prefix_www,found_llm_partial,,,,,,,,,Audi e-tron;Audi e-tron Sportback Concept,The page explicitly lists 'Audi e-tron' and 'Audi e-tron Sportback Concept' under 'Nos modèles'.,llm,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2019,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20190821135336,https://web.archive.org/web/20190821135336id_/http://www.audibrussels.be/brussels/web/en.html,exact,found_llm_partial,,,,,,,,,Audi e-tron;Audi e-tron Sportback,The page explicitly lists 'Audi e-tron' and 'Audi e-tron Sportback' under 'Our models'.,llm,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2020,http://www.audi.com/corporate/en/company/production-sites/audi-production-worldwide/brussels.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,primary,20201202010233,https://web.archive.org/web/20201202010233id_/https://www.audi.com/de/career/working-world/reflections-of-audi-brussels.html,host_prefix_city_brussels,found_llm,3000.0,2019,Im Zuge dieses historischen Wandels hat Audi Brüssel seine Mitarbeiterzahl auf mehr als 3.000 erhöht.,llm,,,,,Audi e-tron,The text explicitly mentions the Audi e-tron as the vehicle produced at the Audi Brussels Plant.,llm,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2021,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20210423072527,https://web.archive.org/web/20210423072527id_/https://www.audibrussels.be/brussels/web/en.html,exact,found_llm_partial,,,,,,,,,Audi e-tron;Audi e-tron Sportback,The page explicitly lists 'Audi e-tron' and 'Audi e-tron Sportback' under 'Our models'.,llm,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2022,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20220612230123,https://web.archive.org/web/20220612230123id_/https://www.audibrussels.be/brussels/web/en.html,exact,found_llm_partial,,,,,,,,,Audi e-tron;Audi e-tron Sportback,The page lists 'Audi e-tron' and 'Audi e-tron Sportback' under 'Our models'.,llm,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2023,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20230402193437,https://web.archive.org/web/20230402193437id_/https://www.audibrussels.be/brussels/web/en.html,exact,found_llm_partial,,,,,,,,,Audi Q8 e-tron;Audi Q8 e-tron Sportback,The page explicitly lists 'Audi Q8 e-tron' and 'Audi Q8 e-tron Sportback' under 'Our models'.,llm,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2024,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20240808192025,https://web.archive.org/web/20240808192025id_/https://www.audibrussels.be/brussels/web/en.html,exact,not_found,,,,,,,,,,,,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2025,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,20251207101607,https://web.archive.org/web/20251207101607id_/https://www.audibrussels.be/nl/layer/contact/,host_prefix_www,not_found,,,,,,,,,,,,
BE_AUDI_BRUSSELS,Belgium,Volkswagen Group,Audi Brussels Plant Forest,Brussels,audi,https://www.audibrussels.be/brussels/web/en.html,2026,https://www.audibrussels.be/brussels/web/en.html,PLANT_SPECIFIC,official Audi Brussels plant website,Medium,alt1,,,,no_archive,,,,,,,,,,,,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2006,https://www.audi-mediacenter.com/en/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,alt2,,,,no_archive,,,,,,,,,,,,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2007,https://www.audi-mediacenter.com/en/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,alt2,,,,no_archive,,,,,,,,,,,,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2008,https://www.audi-mediacenter.com/en/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,alt2,,,,no_archive,,,,,,,,,,,,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2009,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20091004170027,https://web.archive.org/web/20091004170027id_/http://www.audi.com/com/brand/en/company/corporate_management/production_plants/ingolstadt/key_figures.html,host_prefix_city_ingolstadt,found_llm,31501.0,2007,"Employees at the location (2007) 31,501",llm,528310.0,2007,"Annual car production (2007) 528,310",llm,Audi A3;Audi A3 Sportback;Audi A4;Audi A4 Avant;Audi A5;Audi Q5;Audi TT Coupé;Audi TT Roadster,"This is where the Audi A3, Audi A3 Sportback, Audi A4, Audi A4 Avant, Audi A5 and Audi Q5 are built. In partnership with Audi Hungaria, the Audi TT Coupé and Audi TT Roadster pass through the body and paint shops here.",llm,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2010,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20100910091927,https://web.archive.org/web/20100910091927id_/http://www.audi.com:80/com/brand/en/company/production_plants/ingolstadt/key_figures.html,host_prefix_city_ingolstadt,found_llm,32707.0,2009,"Employees at the location (December 31, 2009) 32,707",llm,566158.0,2009,"Annual car production (2009) 566,158",llm,Audi A3;Audi A3 Sportback;Audi A4;Audi A4 Avant;Audi A5;Audi Q5;Audi TT Coupé;Audi TT Roadster,"This is where the Audi A3, Audi A3 Sportback, Audi A4, Audi A4 Avant, Audi A5 and Audi Q5 are built. In partnership with Audi Hungaria, the Audi TT Coupé and Audi TT Roadster pass through the body and paint shops here.",llm,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2011,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20111107145530,https://web.archive.org/web/20111107145530id_/http://www.audi.com/com/brand/en/company/production_plants/ingolstadt/key_figures.html,host_prefix_city_ingolstadt,found,32819.0,2010,"t December 31, 2010). The Ingolstadt plant in figures: Established 1949 Area 2.672.625 m2 Employees 32,819 (as at: December 31, 2010) Models Audi A3, A3 Sportback, Audi A4 Saloon, A4 Avant, A4 allroad quattro, Audi A5 Sport",audi_corporate_employees_as_at,658351.0,2010,"Production (2010) 658,351 cars (incl. CKD)",llm,Audi A3;A3 Sportback;Audi A4 Saloon;A4 Avant;A4 allroad quattro;Audi A5 Sportback;A5 Coupé;RS 5 Coupé;Audi Q5;Audi S3;S3 Sportback;Audi S4 Saloon;S4 Avant;S5 Coupé;A5 Sportback;Audi TT Coupé;TT Roadster;Audi A3 Cabriolet,"Models Audi A3, A3 Sportback, Audi A4 Saloon, A4 Avant, A4 allroad quattro, Audi A5 Sportback, A5 Coupé, RS 5 Coupé, Audi Q5, Audi S3, S3 Sportback, Audi S4 Saloon, S4 Avant and S5 Coupé, A5 Sportback, body shop/paint shop for the Audi TT Coupé, TT Roadster and Audi A3 Cabriolet",llm,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2012,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20121024033750,https://web.archive.org/web/20121024033750id_/http://www.audi.com:80/com/brand/en/company/production_plants/ingolstadt/key_figures.html,host_prefix_city_ingolstadt,found,33729.0,2011,"31, 2011). The Ingolstadt plant in figures: Established 1949 Area 2,672,625 square metres Employees 33,729 (as at: December 31, 2011) Models Audi A3, A3 Sportback, Audi A4 Saloon, A4 Avant, A4 allroad quattro, Audi A5 Sport",audi_corporate_employees_as_at,583824.0,2011,"Production (2011) 583,824 cars",llm,Audi A3;A3 Sportback;Audi A4 Saloon;A4 Avant;A4 allroad quattro;Audi A5 Sportback;A5 Coupé;RS 5 Coupé;Audi Q5;Audi S3;S3 Sportback;Audi S4 Saloon;S4 Avant;S5 Coupé;S5 Sportback;Audi TT Coupé;TT Roadster;Audi A3 Cabriolet;Audi RS 3 Sportback,"The Ingolstadt plant in figures lists the models produced: Audi A3, A3 Sportback, Audi A4 Saloon, A4 Avant, A4 allroad quattro, Audi A5 Sportback, A5 Coupé, RS 5 Coupé, Audi Q5, Audi S3, S3 Sportback, Audi S4 Saloon, S4 Avant and S5 Coupé, S5 Sportback, body shop/paint shop for the Audi TT Coupé, TT",llm,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2013,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20131201160243,https://web.archive.org/web/20131201160243id_/http://www.audi.com:80/com/brand/en/company/production_plants/ingolstadt/key_figures.html,host_prefix_city_ingolstadt,found,35386.0,2012,"31, 2012). The Ingolstadt plant in figures: Established 1949 Area 2,737,500 square metres Employees 35,386 (as at: December 31, 2012) Models Audi A3, Audi A3 Sportback, Audi S3, Audi S3 Sportback, Audi A4, Audi A4 Avant, Au",audi_corporate_employees_as_at,551889.0,2012,"Production (2012) 551,889 cars",llm,Audi A3,"Ingolstadt plant in figures: Established 1949 Area 2,737,500 square metres Employees 35,386 (as at: December 31, 2012) Models Audi A3, Audi A3 Sportback, Audi S3, Audi S3 Sportback, Audi A4, Audi A4 Avant, Audi S4, Audi S4 Avant, Audi A4 allroad quattro, Audi RS",models_models_audi_list,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2014,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20141107180412,https://web.archive.org/web/20141107180412id_/http://www.audi.com:80/corporate/en/company/production-sites/from-ingolstadt-to-jakarta/changchun.html,host_prefix_city_ingolstadt,found_llm,10000.0,2013,"Employees in Audi assembly operations 10,000 (as at: April 2013)",llm,419997.0,2013,"Production (2013) 419,997 cars",llm,Audi A4 L;Audi A6,"1988 Area 1.16 million square metres (FAW-VW overall) Employees in Audi assembly operations 10,000 (as at: April 2013) Models Audi A4 L, Audi A6 L, Audi Q3, Audi Q5 Production (2013) 419,997 cars Website FAW-VW Automobile Co., Ltd Audi Social Web Audi Worldwide Co",models_models_audi_list,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2015,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20150424213056,https://web.archive.org/web/20150424213056id_/http://www.audi.com:80/corporate/en/company/production-sites/audi-production-worldwide/ingolstadt.html,alt_lang,found,40027.0,2014,"31, 2014). The Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 40,027 (as at: December 31, 2014) Models Audi A3, Audi A3 Sportback, Audi S3, Audi S3 Sportback, Audi A3 Sportback e-tron,",audi_corporate_employees_as_at,572022.0,2014,"With 572,022 cars built in 2014, the Ingolstadt parent plant is the Audi Group’s largest production facility.",llm,Audi A3,"e Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 40,027 (as at: December 31, 2014) Models Audi A3, Audi A3 Sportback, Audi S3, Audi S3 Sportback, Audi A3 Sportback e-tron, Audi A3 Sportback g-tron, Audi RS 3 Sportback, Audi A4",models_models_audi_list,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2016,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20161221173455,https://web.archive.org/web/20161221173455id_/http://www.audi.com:80/corporate/en/company/production-sites/audi-production-worldwide/ingolstadt.html,alt_lang,found,43192.0,2015,"31, 2015). The Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 43,192 (as at: December 31, 2015) Models Audi A3, Audi A3 Sportback, Audi S3, Audi S3 Sportback, Audi A3 Sportback e-tron,",audi_corporate_employees_as_at,566646.0,2015,"With 566,646 cars built in 2015, the Ingolstadt parent plant is the Audi Group’s largest production facility.",llm,Audi A3,"e Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 43,192 (as at: December 31, 2015) Models Audi A3, Audi A3 Sportback, Audi S3, Audi S3 Sportback, Audi A3 Sportback e-tron, Audi A3 Sportback g-tron, Audi RS 3 Sportback, Audi A4",models_models_audi_list,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2017,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20171113010150,https://web.archive.org/web/20171113010150id_/http://www.audi.com/corporate/en/company/production-sites/audi-production-worldwide/ingolstadt.html,alt_lang,found,43952.0,2016,"31, 2016). The Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 43,952 (as at: December 31, 2016) Models Audi Q2, Audi A3, Audi A3 Sportback, Audi A3 Sportback e tron, Audi A3 Sportback g",audi_corporate_employees_as_at,592337.0,2016,"Production (2016) 592,337 cars",llm,Audi Q2;Audi A3,"e Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 43,952 (as at: December 31, 2016) Models Audi Q2, Audi A3, Audi A3 Sportback, Audi A3 Sportback e tron, Audi A3 Sportback g tron, Audi S3, Audi S3 Sportback, Audi RS 3 Sportback, Audi A4",models_models_audi_list,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2018,http://www.audi.com/corporate/de/company/production-sites/audi-production-worldwide/ingolstadt.html,PLANT_SPECIFIC,legacy official audi.com production-sites page,Medium,primary,20180317130304,https://web.archive.org/web/20180317130304id_/http://www.audi.com:80/corporate/en/company/production-sites/audi-production-worldwide/ingolstadt.html,alt_lang,found,43952.0,2016,"31, 2016). The Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 43,952 (as at: December 31, 2016) Models Audi Q2, Audi A3, Audi A3 Sportback, Audi A3 Sportback e tron, Audi A3 Sportback g",audi_corporate_employees_as_at,592337.0,2016,"Production (2016) 592,337 cars",llm,Audi Q2;Audi A3,"e Ingolstadt plant in figures Established 1949 Area 2,737,500 square metres Employees 43,952 (as at: December 31, 2016) Models Audi Q2, Audi A3, Audi A3 Sportback, Audi A3 Sportback e tron, Audi A3 Sportback g tron, Audi S3, Audi S3 Sportback, Audi RS 3 Sportback, Audi A4",models_models_audi_list,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2019,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,primary,20190720025039,https://web.archive.org/web/20190720025039id_/https://www.audi-mediacenter.com/en/audi-at-the-ingolstadt-site-5543/key-cornerstones-at-the-site-5547,prefix_en,found_llm,10000.0,2019,"around 10,000 employees work here on innovations for the automobiles of tomorrow",llm,,,,,,,,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2020,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,primary,20200807115159,https://web.archive.org/web/20200807115159id_/https://www.audi-mediacenter.com/en/audi-at-the-ingolstadt-site-5543,prefix_en,found_llm,44458.0,2019,"44,458 employees (as of December 31, 2019)",llm,,,,,Audi Q2;Audi A3;Audi A4;Audi A5,"The entire production process for the Audi Q2, Audi A3, Audi A4, and Audi A5 models along with their derivatives takes place at the Ingolstadt plant.",llm,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2021,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,primary,20210615070223,https://web.archive.org/web/20210615070223id_/https://www.audi-mediacenter.com/de/audi-am-standort-ingolstadt-5543,prefix_de,found,43142.0,2020,"n baut Audi am Standort Ingolstadt Automobile. Die AUDI AG hat hier ihren Stammsitz, hier arbeiten 43.142 Menschen (Stand 31.12.2020) für den „Vorsprung durch Technik“. Von der ersten Idee bis hin zum fertigen Auto findet d",audi_arbeiten_stand,,,,,,,,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2022,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,primary,20221031135633,https://web.archive.org/web/20221031135633id_/https://www.audi-mediacenter.com/de/audi-am-standort-ingolstadt-5543,prefix_de,found,42436.0,2021,"n baut Audi am Standort Ingolstadt Automobile. Die AUDI AG hat hier ihren Stammsitz, hier arbeiten 42.436 Menschen (Stand 31.12.2021) für den „Vorsprung durch Technik“. Von der ersten Idee bis hin zum fertigen Auto findet d",audi_arbeiten_stand,,,,,Audi Q2;Audi A3;Audi A4;Audi A5,"„Von der ersten Idee bis hin zum fertigen Auto findet der gesamte Produktionsprozess des Audi Q2, Audi A3, Audi A4 und Audi A5 im Ingolstädter Werk statt.“",llm,
DE_AUDI_INGOLSTADT,Germany,Volkswagen Group,Audi Plant Ingolstadt,Ingolstadt,audi,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,2023,https://www.audi-mediacenter.com/de/audi-in-ingolstadt-5543,PLANT_SPECIFIC,current official Audi MediaCenter location page,High,primary,20231201173936,https://web.archive.org/web/20231201173936id_/https://www.audi-mediacenter.com/en/audi-in-ingolstadt-5543,alt_lang,found_llm,40118.0,2022,"40,118 employees (as of December 31, 2022)",llm,,,,,Audi Q2;Audi A3;Audi A4;Audi A5,"Current model series at location: Audi Q2, Audi A3, Audi A4, and Audi A5",llm,
